kind,doc_id,doc_saint,doc_title_english,doc_title_geez,doc_title_amharic,doc_title_transliteration,section_id,section_title_english,section_title_geez,section_title_amharic,section_title_transliteration,block_id,block_type,speaker,geez,amharic,english,transliteration,dynamic,overrideId,optional
block,,,,,,,,,,,,sjc-ana-16,prayer,priest,,,Woe! Woe! Woe! Emmanuel our God.,,\N,\N,\N
block,,,,,,,,,,,,sjc-ana-17,rubric,\N,,,The people shall repeat his words.,,\N,\N,\N
block,,,,,,,,,,,,sjc-ana-18,prayer,priest,,,Woe! Woe! Woe! Jesus our Saviour.,,\N,\N,\N
block,,,,,,,,,,,,sjc-ana-19,rubric,\N,,,The people shall repeat his words.,,\N,\N,\N
block,,,,,,,,,,,,sjc-ana-20,prayer,priest,,,Woe! Woe! Woe! Christ our King.,,\N,\N,\N
block,,,,,,,,,,,,sjc-ana-21,rubric,\N,,,The people shall repeat his words.,,\N,\N,\N
block,,,,,,,,,,,,sjc-ana-22,prayer,priest,,,"Woe! Woe! Woe! the righteous men took Him down from the tree, brought a mixture of myrrh and aloes and pure fine linen cloths to wrap His body.",,\N,\N,\N
block,,,,,,,,,,,,sjc-ana-23,rubric,\N,,,The people shall repeat his words.,,\N,\N,\N
block,,,,,,,,,,,,sjc-ana-24,response,congregation,,,"Holy God, holy Mighty, holy Living, Immortal, Who was born from the holy Virgin Mary, have mercy upon us, Lord. Holy God, holy Mighty, holy Living, Immortal, Who was baptized in Jordan and crucified on the tree of the cross, have mercy upon us, Lord.",,\N,\N,\N
block,,,,,,,,,,,,sjc-ana-25,rubric,\N,,,At this time he shall offer incense with the cross-spoon.,,\N,\N,\N
block,,,,,,,,,,,,ap-psn-2,response,congregation,,,"Remember us all in Thy kingdom; remember us, Lord, Master, in Thy kingdom; remember us, Lord, in Thy kingdom, as Thou remembered the thief on the right hand when Thou was on the tree of the holy cross.",,\N,\N,\N
block,,,,,,,,,,,,sjc-ana-27,prayer,priest,,,On the third day he restored His soul into His body.,,\N,\N,\N
block,,,,,,,,,,,,sjc-ana-28,response,congregation,,,"Holy God, holy Mighty, holy Living, Immortal, Who rose from the dead on the third day, ascended into heaven in glory, sat at the right hand of His Father and again will come in glory to judge the living and the dead, have mercy upon us, Lord. Glory be to the Father, glory be to the Son, glory be to the Holy Spirit, both now and ever, and unto the ages of ages. Amen and amen, so be it, so be it.",,\N,\N,\N
block,,,,,,,,,,,,sjc-ana-29,prayer,priest,,,"He rose from the dead, absolutely without corruption and set us free from the yoke of sin. In this body, with the power of His divinity, He ascended into heaven to His accustomed position.",,\N,\N,\N
section,,,,,,,sjc-epiclesis,Epiclesis,ጸሎተ ቅዱስ መንፈስ,የቅዱስ መንፈስ ጸሎት,,,,,,,,,,,
block,,,,,,,,,,,,sjc-ep-1,prayer,deacon,,,Bow your heads before God.,,\N,\N,\N
block,,,,,,,,,,,,sjc-ep-2,prayer,priest,,,"(In a low voice) We pray Thee and beseech Thee, as Thou sent Thy Holy Spirit upon Thy holy disciples and pure apostles, so also send upon us this Thy Holy Spirit Who sanctifies our souls, bodies and spirits that we may be purified through Him from all our sins and may draw near to receive Thy divine mystery, for Thine is the kingdom and the power and the glory, for ever.",,\N,\N,\N
block,,,,,,,,,,,,sjc-ep-3,prayer,priest,,,"(In a loud voice) Lord, remember the covenant of Thy word which Thou established with our fathers and with Thy holy apostles to send upon us this Thy Holy Spirit Whom the world cannot receive. Thou taught us that we may call upon Thee saying, Our Father Who art in heaven, hallowed be Thy name, Thy kingdom come.",,\N,\N,\N
block,,,,,,,,,,,,sjc-ep-4,prayer,priest,,,"May this Holy Spirit, who is neither searchable nor inferior, come from above the highest heaven to bless this (pointing) bread and to hallow the cup, to make this bread the communion of Thy life-giving body (+ once over the bread) and also to make this cup the communion of Thy merciful blood. (+ once over the cup and once more over both the bread and the cup.)",,\N,\N,\N
block,,,,,,,,,,,,sjc-ep-5,response,congregation,,,"Amen. Lord pity us, Lord spare us. Lord have mercy upon us.",,\N,\N,\N
block,,,,,,,,,,,,sjc-ep-6,prayer,deacon,,,With all the heart let us beseech the Lord our God that He grant us the good communion of the Holy Spirit.,,\N,\N,\N
block,,,,,,,,,,,,sjc-ep-7,response,congregation,,,"As it was, is and shall be unto generations of generations, and endless ages.",,\N,\N,\N
block,,,,,,,,,,,,sjc-ep-8,rubric,\N,,,At this time he shall dip his finger into the Blood and sign the Body.,,\N,\N,\N
block,,,,,,,,,,,,sjc-ep-9,prayer,priest,,,"May he be joined with this bread and this cup that they may be for sanctification, purification from filthiness, resurrection from the dead, inheritance of the kingdom of heaven and everlasting life.",,\N,\N,\N
block,,,,,,,,,,,,sjc-ep-10,response,congregation,,,Amen.,,\N,\N,\N
block,,,,,,,,,,,,sjc-ep-11,prayer,priest,,,"Grant us to be united through thy Holy Spirit, and heal us by this oblation that we may live in Thee for ever.",,\N,\N,\N
block,,,,,,,,,,,,sjc-ep-12,rubric,\N,,,The people shall repeat his words.,,\N,\N,\N
block,,,,,,,,,,,,sjc-ep-13,prayer,priest,,,"Blessed be the name of the Lord, and blessed be He that comes in the name of the Lord, and let the name of His glory be blessed. So be it. So be it. So be it blessed.",,\N,\N,\N
block,,,,,,,,,,,,sjc-ep-14,rubric,\N,,,The people shall repeat his words.,,\N,\N,\N
block,,,,,,,,,,,,sjc-ep-15,prayer,priest,,,Send the grace of the Holy Spirit upon us.,,\N,\N,\N
block,,,,,,,,,,,,sjc-ep-16,rubric,\N,,,The people shall repeat his words.,,\N,\N,\N
section,,,,,,,sjc-fraction,Prayer of Fraction,,,,,,,,,,,,,
block,,,,,,,,,,,,sjc-fr-1,prayer,deacon,,,Arise for prayer.,,\N,\N,\N
block,,,,,,,,,,,,sjc-fr-2,response,congregation,,,Lord have mercy upon us.,,\N,\N,\N
block,,,,,,,,,,,,sjc-fr-3,prayer,priest,,,Peace be unto all of you.,,\N,\N,\N
block,,,,,,,,,,,,sjc-fr-4,response,congregation,,,And with your spirit.,,\N,\N,\N
block,,,,,,,,,,,,sjc-fr-5,prayer,priest,,,"Again we supplicate the almighty God, Father of our Lord and Saviour Jesus Christ.",,\N,\N,\N
block,,,,,,,,,,,,sjc-fr-6,prayer,priest,,,"Oh this mystery cannot be solved or interpreted! What is His name, and what is His Father's name, where is His country, and who knows His dwelling-place?",,\N,\N,\N
block,,,,,,,,,,,,sjc-fr-7,prayer,priest,,,"The thought of the heart, thinking deeply, cannot find the answer to the question nor speak of his first and last being.",,\N,\N,\N
block,,,,,,,,,,,,sjc-fr-8,prayer,priest,,,"He proclaimed to us Himself and His Father in the way we could bear, (He proclaimed to us) that our Saviour truly came to the world clothed in the body which He took from us.",,\N,\N,\N
block,,,,,,,,,,,,sjc-fr-9,prayer,priest,,,"This is what we sacrifice for our salvation as He was sacrificed on Calvary for the life of all the world. This bread is not useless as you see it earthly, dry, baked, able to be felt and touched, but it is the fire of the godhead, which burns the thorn of sin. It is so consuming that it consumes the wicked, it is so burning that it burns the sinners.",,\N,\N,\N
section,,,,,,,sjc-penitence,Penitence,,,,,,,,,,,,,
block,,,,,,,,,,,,sjc-pen-1,prayer,priest,,,"O my brothers, believers, know and examine yourselves, see if any one of us has a blemish in his body and sin in his soul, that he may depart and may not draw near.",,\N,\N,\N
block,,,,,,,,,,,,sjc-pen-2,prayer,priest,,,"If any one of us has revenge in his heart, let him depart and not stand. But blessed is he who has purified his soul and body; let him come and receive and pray because of his sin, because the Lord our God is merciful.",,\N,\N,\N
block,,,,,,,,,,,,sjc-pen-3,prayer,deacon,,,Pray ye.,,\N,\N,\N
block,,,,,,,,,,,,sjc-pen-4,rubric,\N,,,"People: Our Father Who art in heaven… (see Anaphora of the Lord §2, §69, p. 62)",,\N,\N,\N
block,,,,,,,,,,,,sjc-pen-5,rubric,\N,,,"According to Thy mercy, our God, and not according to our sins. (thrice)",,\N,\N,\N
section,,,,,,,sjc-pre-communion,Pre-Communion,,,,,,,,,,,,,
block,,,,,,,,,,,,sjc-pc-1,prayer,priest,,,The mercy of the Lord is from everlasting to everlasting. This is the mercy of God Who sent His only-begotten Son Who takes away the sin of the world. This is the mercy of God Who gave the priests tongues of fire to loosen the bonds of sin.,,\N,\N,\N
block,,,,,,,,,,,,sjc-pc-2,prayer,priest,,,"Now, Lord our God, our heavenly Father, loose us from the bonds of death.",,\N,\N,\N
block,,,,,,,,,,,,sjc-pc-3,response,congregation,,,"The hosts of the angels of the Saviour of the world stand before the Saviour of the world and encircle the Saviour of the world, even the body and the blood of the Saviour of the world. Let us draw near the face of the Saviour of the world. In the faith which is of Him let us submit ourselves to Christ.",,\N,\N,\N
block,,,,,,,,,,,,sjc-pc-4,prayer,deacon,,,"Open ye the gates, princes.",,\N,\N,\N
block,,,,,,,,,,,,sjc-pc-5,prayer,deacon,,,"Ye who are standing, bow your heads.",,\N,\N,\N
block,,,,,,,,,,,,sjc-pc-6,prayer,priest,,,Truly forgive that He may forgive unto you. Truly remit that He may remit unto you. Truly pray that you may not enter into temptation. Temptation is to take His body in subtlety and to receive His blood without fear while the blame of sin is upon you.,,\N,\N,\N
block,,,,,,,,,,,,sjc-pc-7,prayer,priest,,,"Now, with pure heart and holy soul and body refined, let us draw near for our salvation. Come, let us worship and serve Him.",,\N,\N,\N
block,,,,,,,,,,,,sjc-pc-8,prayer,deacon,,,Worship the Lord with fear.,,\N,\N,\N
block,,,,,,,,,,,,sjc-pc-9,response,congregation,,,"Before Thee, Lord, we worship, and Thee do we glorify.",,\N,\N,\N
block,,,,,,,,,,,,ap-pen-1,prayer,deacon,,,Worship the Lord with fear.,,\N,\N,\N
block,,,,,,,,,,,,ap-pen-2,response,congregation,,,"Before Thee, Lord, we worship, and Thee do we glorify.",,\N,\N,\N
block,,,,,,,,,,,,ap-pen-3,prayer,priest,,,"O Lord God, the Father almighty, Thou it is Who heals the wounds of our soul, body, and spirit,",,\N,\N,\N
block,,,,,,,,,,,,ap-pen-4,prayer,priest,,,"because Thou has said, by the mouth of Thine only-begotten Son, our Lord, God, and Saviour Jesus Christ, that which He said to our father Peter, you are a rock, and upon this rock I will build My holy church, and the gates of hell shall not prevail against it; and unto you do I give the keys of the Kingdom of heaven; what you shall have bound on earth shall be bound in heaven, and what you shall have loosed on earth shall be loosed in heaven.",,\N,\N,\N
block,,,,,,,,,,,,ap-pen-5,prayer,priest,,,"Let all Thy servants and Thy handmaids, according to their several names, be absolved and set free out of the mouth of the Holy Spirit, and out of the mouth of me also, Thy sinful and guilty servant, whether they have wrought wittingly or unwittingly.",,\N,\N,\N
block,,,,,,,,,,,,ap-pen-6,prayer,priest,,,"Keep them, Lord, and defend them, thy servants, my fathers, brothers and sisters.",,\N,\N,\N
block,,,,,,,,,,,,ap-pen-7,prayer,priest,,,"And also loose me, thy humble and sinful servant.",,\N,\N,\N
block,,,,,,,,,,,,ap-pen-8,prayer,priest,,,"Both absolve them and set them free: out of the mouth of the holy Trinity: the Father, Son, and Holy Spirit, and out of the mouth of me Thy sinful and unrighteous servant.",,\N,\N,\N
block,,,,,,,,,,,,ap-pen-9,prayer,priest,,,"O propitious, merciful and lover of man, Lord our God, that takes away the sin of the world, accept the penitence of Thy servants and Thy handmaids, and shine upon them with the light of everlasting life, and forgive them, Lord, all their sins; for Thou art good and the lover of man.",,\N,\N,\N
block,,,,,,,,,,,,ap-pen-10,prayer,priest,,,"O Lord our God, merciful, slow to anger, plenteous in mercy and righteous, forgive me my sins,",,\N,\N,\N
block,,,,,,,,,,,,ap-pen-11,prayer,priest,,,"and deliver all thy servants and handmaids from all transgression and curse. If we have transgressed against Thee, Lord, whether in our word, deed, or thought, release, remit, pardon and have mercy, for Thou art good and the lover of man, Lord our God.",,\N,\N,\N
block,,,,,,,,,,,,ap-pen-12,prayer,priest,,,"O Lord, absolve us and set us free, and absolve all Thy people, and absolve me Thy sinful servant.",,\N,\N,\N
block,,,,,,,,,,,,ap-rem-1r,rubric,\N,\N,\N,"Then he shall turn his face towards the people, bless them three times, make mention of them that are with him and say also:",\N,\N,\N,\N
block,,,,,,,,,,,,ap-rem-1,prayer,priest,,,"Remember, Lord, the honourable father, our Patriarch Abba and the blessed Archbishop Abba. Our God, keep them for us for many years and length of days in righteousness and peace.",,\N,\N,\N
block,,,,,,,,,,,,ap-rem-2,prayer,priest,,,"Remember, Lord, all our civil authorities, and loose them from all the chains of sin which they have committed wittingly or unwittingly, quickly subdue their adversaries and enemies under their feet.",,\N,\N,\N
block,,,,,,,,,,,,ap-rem-3,prayer,priest,,,"Remember, Lord, the patriarchs, archbishops, bishops, priests and deacons, anagnosts and singers, virgins and monks, widows and orphans, men and women, aged and children; and all Christian people that are standing in this holy church; strengthen them in the faith of Christ.",,\N,\N,\N
block,,,,,,,,,,,,ap-rem-4r,rubric,\N,\N,\N,At this moment he shall mention those that have lately been laid to rest.,\N,\N,\N,\N
block,,,,,,,,,,,,ap-rem-4,prayer,priest,,,"Remember, Lord, all our fathers, brothers and sisters that are asleep and resting in the orthodox faith, and lay their souls in the bosom of Abraham, Isaac and Jacob.",,\N,\N,\N
block,,,,,,,,,,,,ap-rem-5,prayer,priest,,,"And as for us, deliver us from every transgression and curse and from all wickedness and from all rebellion and from all false swearing and from all anathemas and from all perjury and from mingling with heretics and gentiles in error and defilement.",,\N,\N,\N
block,,,,,,,,,,,,ap-rem-6,prayer,priest,,,"Grant us, Lord, wisdom, power, reason, understanding and knowledge, that we may depart and flee for evermore from all works of Satan, the tempter.",,\N,\N,\N
block,,,,,,,,,,,,ap-rem-7,prayer,priest,,,"Grant us, Lord, to do Thy will and good pleasure at all times, and write our names in the book of life in the kingdom of heaven with all saints and martyrs, through Jesus Christ our Lord, through whom to Thee with Him and the Holy Spirit be glory and dominion, both now and ever and unto the ages of ages. Amen.",,\N,\N,\N
block,,,,,,,,,,,,sjc-pc-11,prayer,deacon,,,Give heed.,,\N,\N,\N
block,,,,,,,,,,,,sjc-pc-12,prayer,priest,,,Holy things for the holy.,,\N,\N,\N
block,,,,,,,,,,,,sjc-pc-13,response,congregation,,,"One is the holy Father, one is the holy Son, one is the Holy Spirit.",,\N,\N,\N
block,,,,,,,,,,,,sjc-pc-14,prayer,priest,,,The Lord be with all of you.,,\N,\N,\N
block,,,,,,,,,,,,sjc-pc-15,response,congregation,,,And with your spirit.,,\N,\N,\N
block,,,,,,,,,,,,sjc-pc-16,rubric,\N,,,"The priest shall then lift up the whole Host with his hands. He shall chant ""Lord, have compassion upon us, O Christ"" three times aloud and fifteen times quietly. The people shall repeat his words; then the priest shall repeat three times and the people twice.",,\N,\N,\N
block,,,,,,,,,,,,sjc-pc-17,prayer,priest,,,"Lord, have compassion upon us, O Christ.",,\N,\N,\N
block,,,,,,,,,,,,sjc-pc-18,prayer,deacon,,,"Ye that are penitent, bow your heads.",,\N,\N,\N
section,,,,,,,sjc-communion,Holy Communion,,,,,,,,,,,,,
block,,,,,,,,,,,,ap-prec-8r,rubric,\N,\N,\N,The priest shall turn toward the people and say:,\N,\N,\N,\N
block,,,,,,,,,,,,ap-prec-8,prayer,priest,,,"Lord our God, look upon Thy people that are penitent, and according to Thy great mercy, have mercy upon them, and according to the multitude of Thy compassion blot out their iniquity, cover them and keep them from all evil.",,\N,\N,\N
block,,,,,,,,,,,,ap-prec-9,prayer,priest,,,"And redeem their souls in peace, forgive their former works, join them with Thy holy church, through the grace and compassion of Thine only-begotten Son our Lord, God, and Saviour Jesus Christ, through Whom to Thee with Him and with the Holy Spirit be glory and dominion, both now and ever and unto the ages of ages. Amen.",,\N,\N,\N
block,,,,,,,,,,,,ap-prec-10,prayer,deacon,,,Arise for prayer.,,\N,\N,\N
block,,,,,,,,,,,,ap-prec-11,response,congregation,,,Lord have mercy upon us.,,\N,\N,\N
block,,,,,,,,,,,,ap-prec-12,prayer,priest,እግዚአብሔር ምስለ ኵልክሙ።,እግዚአብሔር ከሁላችሁ ጋር ይሁን።,Peace be unto all of you.,Igzee'abihér misle kwulikimu.,\N,\N,\N
block,,,,,,,,,,,,ap-prec-13,response,congregation,ምስለ መንፈስከ።,ከመንፈስህ ጋራ።,And with your spirit.,Misle menfesike.,\N,\N,\N
block,,,,,,,,,,,,ap-prec-14,prayer,priest,,,"This is the true holy body of our Lord, God, and Saviour Jesus Christ, that is given for life, salvation, remission of sin unto them that receive of it in faith.",,\N,\N,\N
block,,,,,,,,,,,,ap-prec-14r,response,congregation,,,Amen.,,\N,\N,\N
block,,,,,,,,,,,,ap-prec-15,prayer,priest,,,"This is the true precious blood of our Lord, God, and Saviour Jesus Christ, which is given for life, salvation, and remission of sins into those who drink of it in faith.",,\N,\N,\N
block,,,,,,,,,,,,ap-prec-15r,response,congregation,,,Amen.,,\N,\N,\N
block,,,,,,,,,,,,ap-prec-16,prayer,priest,,,For this is the body and blood of Emmanuel our very God.,,\N,\N,\N
block,,,,,,,,,,,,ap-prec-16r,response,congregation,,,Amen.,,\N,\N,\N
block,,,,,,,,,,,,ap-prec-17,prayer,priest,,,"I believe, I believe, I believe and I confess, unto my last breath, that this is the body and blood of our Lord, God, and Saviour Jesus Christ, which He took from the Lady of us all, the holy Mary of twofold virginity, and made it one with His godhead without mixture or confusion, without division or alteration; and He verily confessed with a good testimony in the days of Pontius Pilate, and this body He gave up for our sakes and for the life of us all.",,\N,\N,\N
block,,,,,,,,,,,,ap-prec-17r,response,congregation,,,Amen.,,\N,\N,\N
block,,,,,,,,,,,,ap-prec-18,prayer,priest,,,"I believe, I believe, I believe and I confess that His godhead was not separated from His manhood, not for an hour nor for the twinkling of an eye, but He gave it up for our sakes for life, salvation, and remission of sin unto them that partake of it in faith.",,\N,\N,\N
block,,,,,,,,,,,,ap-prec-18r,response,congregation,,,Amen.,,\N,\N,\N
block,,,,,,,,,,,,ap-prec-19,prayer,priest,,,"I believe, I believe, I believe and I confess that this is the body and blood of our Lord, God, and Saviour Jesus Christ, and that to Him are rightly due honour and glory and adoration with His kind heavenly Father and the Holy Spirit, the life-giver, both now and ever and unto the ages of ages. Amen.",,\N,\N,\N
block,,,,,,,,,,,,ap-com-1r,rubric,\N,\N,\N,"Then the priest shall take in his hand the asbadikon which bears the sign of the cross, dip it into the chalice into the blood, and with it make the sign of the cross on the Body. Then, with the Body, he shall make the sign of the cross over the Blood and say:",\N,\N,\N,\N
block,,,,,,,,,,,,ap-com-1,prayer,priest,,,"Blessed be God, almighty Father, our God. And blessed be the only-begotten Son, our Lord and Saviour Jesus Christ. And blessed be the Holy Spirit the Paraclete, the comforter and cleanser of us all.",,\N,\N,\N
block,,,,,,,,,,,,ap-com-1b,rubric,\N,\N,\N,"Then the assistant deacon shall offer water to the priests and deacons to wash their hands, signifying that they should be holy in their souls.",\N,\N,\N,\N
block,,,,,,,,,,,,ap-com-2,prayer,priest,,,"Lord my God, behold the sacrifice of Thy Son's body, which pleases Thee. Through it blot out all my sins because Thine only-begotten Son died for me.",,\N,\N,\N
block,,,,,,,,,,,,ap-com-3,prayer,priest,,,"And behold the pure blood of Thy Messiah, which was shed for me upon Calvary, cries aloud in my stead. Grant that the testimony of this blood may be unto the forgiveness of me Thy servant.",,\N,\N,\N
block,,,,,,,,,,,,ap-com-4,prayer,priest,,,"And accept my prayers for its sake, because thy beloved accepted the spear and the nails for my sake, and suffered to please Thee. But after I was saved, Satan returned to my heart and pierced me through with his darts. Grant me, Lord, Thy mercy, because he is a powerful accuser.",,\N,\N,\N
block,,,,,,,,,,,,ap-com-5,prayer,priest,,,And by the provision of sin he slew me. Avenge me of the audacious one who is not satisfied with my being led astray from my life.,,\N,\N,\N
block,,,,,,,,,,,,ap-com-6,prayer,priest,,,"Thou, Lord, my King, God, Saviour bind up the wounds of soul and body of me Thy servant.",,\N,\N,\N
block,,,,,,,,,,,,ap-com-7r,rubric,\N,\N,\N,"Before receiving the Holy Communion, all communicants shall say:",\N,\N,\N,\N
block,,,,,,,,,,,,ap-com-7,prayer,all,,,"O my Lord Jesus Christ, it in no wise befits Thee to enter under the roof of my polluted house, for I have provoked Thee to wrath, for I have done evil in Thy sight, and through the transgression of Thy commandment have polluted my soul and body which Thou created after Thine image and likeness, yet in me dwells no good thing.",,\N,\N,\N
